#Coverage	numBases
0	2726947227
1	121946148
2	44094329
3	10833476
4	4217959
5	1719886
6	819697
7	414651
8	218236
9	117010
10	61533
11	33436
12	18150
13	11468
14	7730
15	5279
16	4120
17	3258
18	2695
19	1913
20	1540
21	1504
22	1280
23	1152
24	1269
25	852
26	777
27	575
28	438
29	324
30	339
31	371
32	414
33	216
34	287
35	223
36	338
37	239
38	211
39	151
40	224
41	183
42	169
43	102
44	83
45	59
46	69
47	44
48	31
49	41
50	21
51	9
52	16
53	32
54	10
