#Coverage	numBases
239	21740
240	20897
241	20196
242	19870
243	19298
244	18744
245	18029
246	17634
247	16778
248	16321
249	16014
250	15548
251	14895
252	14632
253	14138
254	13505
255	12877
256	12430
257	12150
258	11490
259	11432
260	10846
261	10465
262	10205
263	9689
264	9421
265	9132
266	8777
267	8783
268	8107
269	8067
270	7565
271	7125
272	7002
273	6588
274	6380
275	6247
276	6009
277	5879
278	5575
279	5288
280	5092
281	4965
282	4597
283	4528
284	4263
285	4195
286	4005
287	3883
288	3779
289	3759
290	3567
291	3407
292	3276
293	3131
294	3069
295	2788
296	2743
297	2573
298	2717
299	2418
300	2506
301	2277
302	2152
303	2256
304	2114
305	2114
306	1967
307	1952
308	1875
309	1865
310	1794
311	1734
312	1588
313	1602
314	1640
315	1592
316	1631
317	1587
318	1543
319	1511
320	1469
321	1386
322	1360
323	1305
324	1377
325	1312
326	1274
327	1247
328	1242
329	1309
330	1264
331	1315
332	1152
333	1175
334	1109
335	1104
336	1011
337	1011
338	1034
339	1023
340	1028
341	1018
342	1034
343	1024
344	1014
345	985
346	987
347	954
348	1008
349	955
350	873
351	892
352	879
353	847
354	816
355	798
356	799
357	736
358	716
359	772
360	752
361	820
362	796
363	805
364	821
365	855
366	826
367	840
368	782
369	798
370	817
371	823
372	879
373	872
374	951
375	902
376	856
377	889
378	870
379	890
380	826
381	853
382	805
383	808
384	859
385	818
386	777
387	774
388	831
389	852
390	832
391	801
392	884
393	837
394	872
395	909
396	893
397	922
398	876
399	844
400	939
401	893
402	839
403	860
404	868
405	856
406	911
407	903
408	895
409	901
410	879
411	888
412	849
413	836
414	769
415	774
416	854
417	823
418	800
419	748
420	749
421	816
422	793
423	782
424	734
425	751
426	809
427	749
428	711
429	760
430	738
431	673
432	704
433	667
434	651
435	654
436	698
437	635
438	664
439	671
440	618
441	630
442	597
443	606
444	527
445	556
446	490
447	553
448	522
449	550
450	542
451	512
452	476
453	507
454	446
455	468
456	467
457	484
458	383
459	422
460	455
461	439
462	441
463	408
464	386
465	390
466	419
467	427
468	400
469	346
470	375
471	347
472	343
473	360
474	336
475	305
476	317
477	287
478	313
479	312
480	293
481	297
482	280
483	275
484	298
485	323
486	292
487	286
488	310
489	299
490	307
491	306
492	294
493	272
494	275
495	246
496	275
497	300
498	287
499	344
500	336
501	327
502	327
503	299
504	312
505	295
506	291
507	276
508	246
509	271
510	263
511	281
512	293
513	290
514	300
515	261
516	282
517	275
518	325
519	309
520	330
521	290
522	294
523	308
524	322
525	311
526	313
527	299
528	281
529	293
530	296
531	286
532	294
533	253
534	276
535	271
536	265
537	246
538	300
539	303
540	273
541	273
542	266
543	257
544	267
545	268
546	285
547	237
548	246
549	240
550	240
551	231
552	268
553	258
554	259
555	388
556	306
557	326
558	277
559	302
560	295
561	316
562	317
563	312
564	308
565	299
566	292
567	307
568	323
569	297
570	292
571	300
572	254
573	287
574	297
575	313
576	286
577	285
578	319
579	287
580	311
581	330
582	286
583	288
584	283
585	269
586	286
587	282
588	268
589	272
590	275
591	292
592	298
593	285
594	345
595	279
596	289
597	297
598	275
599	266
600	250
601	303
602	259
603	225
604	259
605	257
606	237
607	236
608	227
609	210
610	211
611	207
612	201
613	218
614	191
615	210
616	205
617	201
618	213
619	164
620	185
621	182
622	164
623	179
624	183
625	182
626	168
627	140
628	179
629	159
630	186
631	170
632	154
633	161
634	177
635	140
636	151
637	174
638	176
639	176
640	165
641	171
642	143
643	170
644	171
645	166
646	159
647	156
648	163
649	183
650	142
651	158
652	178
653	177
654	160
655	149
656	175
657	166
658	169
659	186
660	150
661	127
662	139
663	152
664	162
665	133
666	154
667	140
668	147
669	165
670	151
671	170
672	160
673	188
674	171
675	148
676	161
677	156
678	150
679	139
680	160
681	142
682	154
683	120
684	138
685	130
686	138
687	115
688	122
689	127
690	121
691	109
692	143
693	116
694	101
695	94
696	128
697	116
698	118
699	111
700	122
701	89
702	118
703	102
704	93
705	103
706	87
707	97
708	106
709	120
710	84
711	91
712	91
713	94
714	79
715	74
716	83
717	103
718	66
719	67
720	81
721	80
722	91
723	117
724	105
725	103
726	88
727	88
728	106
729	77
730	98
731	84
732	77
733	72
734	68
735	74
736	54
737	72
738	63
739	70
740	40
741	48
742	43
743	52
744	55
745	48
746	36
747	43
748	66
749	47
750	54
751	31
752	47
753	60
754	40
755	51
756	45
757	51
758	48
759	43
760	45
761	39
762	43
763	36
764	40
765	37
766	41
767	26
768	26
769	21
770	46
771	35
772	35
773	37
774	27
775	29
776	28
777	22
778	36
779	29
780	23
781	33
782	21
783	29
784	32
785	29
786	27
787	28
788	34
789	22
790	35
791	28
792	18
793	37
794	30
795	23
796	34
797	22
798	29
799	27
800	29
801	26
802	25
803	33
804	21
805	38
806	33
807	18
808	26
809	37
810	34
811	29
812	25
813	27
814	33
815	35
816	28
817	33
818	33
819	34
820	23
821	22
822	21
823	37
824	29
825	24
826	23
827	24
828	26
829	23
830	22
831	21
832	32
833	34
834	29
835	32
836	29
837	48
838	36
839	51
840	35
841	40
842	31
843	41
844	31
845	26
846	41
847	27
848	23
849	33
850	41
851	47
852	40
853	32
854	39
855	31
856	37
857	31
858	34
859	48
860	23
861	27
862	29
863	24
864	32
865	37
866	41
867	35
868	31
869	32
870	35
871	28
872	28
873	25
874	27
875	26
876	28
877	28
878	30
879	31
880	19
881	32
882	27
883	26
884	33
885	21
886	31
887	24
888	20
889	17
890	20
891	25
892	28
893	23
894	19
895	34
896	21
897	20
898	26
899	27
900	26
901	29
902	24
903	24
904	27
905	29
906	26
907	27
908	27
909	32
910	32
911	39
912	37
913	34
914	35
915	38
916	26
917	25
918	37
919	33
920	39
921	39
922	20
923	32
924	28
925	31
926	30
927	37
928	21
929	28
930	31
931	23
932	36
933	26
934	26
935	26
936	25
937	23
938	26
939	22
940	29
941	39
942	34
943	22
944	29
945	41
946	25
947	24
948	34
949	37
950	28
951	29
952	33
953	31
954	42
955	39
956	31
957	32
958	33
959	30
960	35
961	23
962	32
963	33
964	32
965	31
966	35
967	30
968	19
969	31
970	28
971	46
972	36
973	43
974	31
975	33
976	34
977	24
978	26
979	34
980	41
981	35
982	33
983	34
984	36
985	27
986	35
987	30
988	26
989	25
990	32
991	26
992	31
993	28
994	29
995	25
996	41
997	28
998	36
999	23
1000	35
1001	27
1002	31
1003	31
1004	26
1005	25
1006	30
1007	29
1008	36
1009	34
1010	35
1011	43
1012	37
1013	45
1014	39
1015	34
1016	41
1017	42
1018	36
1019	46
1020	32
1021	37
1022	36
1023	34
1024	34
1025	35
1026	34
1027	34
1028	34
1029	37
1030	45
1031	29
1032	44
1033	26
1034	42
1035	39
1036	34
1037	29
1038	31
1039	35
1040	29
1041	26
1042	25
1043	25
1044	35
1045	23
1046	32
1047	35
1048	17
1049	23
1050	29
1051	32
1052	29
1053	33
1054	35
1055	32
1056	38
1057	24
1058	32
1059	38
1060	40
1061	44
1062	33
1063	31
1064	34
1065	24
1066	28
1067	38
1068	25
1069	27
1070	35
1071	29
1072	28
1073	50
1074	41
1075	52
1076	41
1077	44
1078	27
1079	37
1080	41
1081	36
1082	28
1083	43
1084	32
1085	31
1086	33
1087	41
1088	35
1089	44
1090	35
1091	31
1092	38
1093	40
1094	46
1095	27
1096	29
1097	40
1098	46
1099	31
1100	28
1101	34
1102	37
1103	36
1104	34
1105	29
1106	36
1107	28
1108	17
1109	31
1110	39
1111	37
1112	34
1113	26
1114	23
1115	24
1116	26
1117	16
1118	19
1119	16
1120	16
1121	17
1122	21
1123	30
1124	17
1125	15
1126	21
1127	14
1128	14
1129	22
1130	13
1131	24
1132	25
1133	15
1134	18
1135	17
1136	17
1137	18
1138	26
1139	21
1140	20
1141	22
1142	28
1143	24
1144	22
1145	33
1146	17
1147	19
1148	24
1149	30
1150	14
1151	31
1152	28
1153	27
1154	22
1155	35
1156	23
1157	30
1158	21
1159	20
1160	25
1161	21
1162	18
1163	21
1164	16
1165	17
1166	24
1167	21
1168	23
1169	36
1170	19
1171	17
1172	25
1173	15
1174	32
1175	16
1176	25
1177	19
1178	21
1179	21
1180	25
1181	18
1182	15
1183	16
1184	15
1185	21
1186	27
1187	17
1188	26
1189	24
1190	20
1191	24
1192	13
1193	29
1194	18
1195	21
1196	25
1197	14
1198	17
1199	9
1200	15
1201	17
1202	15
1203	20
1204	22
1205	12
1206	24
1207	15
1208	20
1209	10
1210	14
1211	13
1212	17
1213	12
1214	12
1215	17
1216	19
1217	14
1218	12
1219	12
1220	8
1221	18
1222	18
1223	9
1224	14
1225	18
1226	10
1227	9
1228	19
1229	16
1230	20
1231	15
1232	14
1233	26
1234	8
1235	10
1236	11
1237	8
1238	9
1239	11
1240	7
1241	9
1242	7
1243	12
1244	13
1245	8
1246	13
1247	9
1248	8
1249	13
1250	10
1251	4
1252	5
1253	17
1254	11
1255	8
1256	7
1257	9
1258	4
1259	8
1260	9
1261	15
1262	7
1263	12
1264	11
1265	7
1266	5
1267	8
1268	13
1269	13
1270	8
1271	15
1272	9
1273	13
1274	9
1275	11
1276	17
1277	9
1278	14
1279	17
1280	22
1281	13
1282	16
1283	14
1284	11
1285	10
1286	12
1287	13
1288	14
1289	16
1290	17
1291	15
1292	19
1293	19
1294	13
1295	16
1296	16
1297	16
1298	8
1299	25
1300	11
1301	21
1302	10
1303	16
1304	22
1305	22
1306	27
1307	37
1308	17
1309	15
1310	25
1311	19
1312	22
1313	20
1314	27
1315	28
1316	19
1317	10
1318	22
1319	31
1320	22
1321	22
1322	8
1323	26
1324	14
1325	16
1326	15
1327	12
1328	11
1329	18
1330	17
1331	14
1332	19
1333	18
1334	19
1335	20
1336	17
1337	14
1338	25
1339	22
1340	15
1341	20
1342	18
1343	15
1344	13
1345	9
1346	10
1347	11
1348	11
1349	12
1350	8
1351	15
1352	14
1353	13
1354	17
1355	12
1356	10
1357	18
1358	8
1359	15
1360	13
1361	4
1362	11
1363	16
1364	10
1365	11
1366	8
1367	15
1368	17
1369	13
1370	12
1371	11
1372	13
1373	8
1374	13
1375	10
1376	9
1377	11
1378	9
1379	5
1380	6
1381	6
1382	9
1383	5
1384	8
1385	16
1386	17
1387	18
1388	15
1389	16
1390	11
1391	14
1392	9
1393	14
1394	16
1395	16
1396	9
1397	9
1398	12
1399	10
1400	13
1401	15
1402	5
1403	6
1404	7
1405	8
1406	12
1407	13
1408	5
1409	14
1410	10
1411	9
1412	14
1413	16
1414	11
1415	12
1416	15
1417	14
1418	10
1419	8
1420	9
1421	6
1422	12
1423	15
1424	13
1425	14
1426	3
1427	10
1428	6
1429	6
1430	8
1431	9
1432	6
1433	9
1434	9
1435	9
1436	16
1437	11
1438	13
1439	15
1440	5
1441	6
1442	12
1443	13
1444	15
1445	7
1446	12
1447	11
1448	12
1449	11
1450	12
1451	15
1452	13
1453	12
1454	10
1455	9
1456	14
1457	12
1458	15
1459	9
1460	9
1461	9
1462	6
1463	5
1464	9
1465	6
1466	6
1467	7
1468	1
1469	9
1470	12
1471	8
1472	8
1473	12
1474	20
1475	14
1476	11
1477	12
1478	11
1479	7
1480	5
1481	5
1482	11
1483	5
1484	6
1485	7
1486	4
1487	5
1488	8
1489	5
1490	3
1491	4
1492	5
1493	3
1494	11
1495	7
1496	12
1497	11
1498	9
1499	8
1500	7
1501	3
1502	7
1503	8
1504	11
1505	5
1506	5
1507	1
1508	3
1509	4
1510	5
1511	4
1512	8
1513	6
1514	5
1515	6
1516	5
1517	7
1518	1
1519	5
1520	6
1521	7
1522	9
1523	8
1524	4
1525	3
1526	5
1527	10
1528	6
1529	7
1530	9
1531	5
1532	7
1533	8
1534	6
1535	8
1536	5
1537	10
1538	10
1539	8
1540	11
1541	10
1542	12
1543	10
1544	10
1545	12
1546	23
1547	13
1548	7
1549	16
1550	4
1551	11
1552	10
1553	11
1554	10
1555	9
1556	4
1557	7
1558	7
1559	11
1560	4
1561	6
1562	3
1563	7
1564	6
1565	7
1566	4
1567	6
1568	4
1569	5
1570	7
1571	4
1572	3
1573	6
1574	2
1575	2
1576	3
1577	6
1578	3
1579	1
1580	4
1581	5
1582	7
1583	2
1584	3
1585	5
1586	3
1587	1
1588	2
1589	8
1590	8
1591	3
1592	6
1593	3
1594	6
1595	5
1596	5
1597	13
1598	6
1599	5
1600	9
1601	4
1602	8
1603	8
1604	4
1605	7
1606	6
1607	6
1608	5
1609	6
1610	4
1611	9
1612	4
1613	4
1614	6
1615	7
1616	4
1617	2
1618	1
1619	3
1620	7
1621	4
1622	2
1623	4
1624	1
1625	5
1626	5
1627	7
1628	2
1629	1
1630	6
1631	2
1632	3
1633	5
1634	4
1635	5
1636	1
1637	3
1638	5
1639	5
1640	2
1641	5
1642	3
1643	5
1644	2
1645	1
1646	7
1647	5
1648	3
1649	7
1650	7
1651	1
1652	7
1653	6
1654	7
1655	5
1656	10
1657	9
1658	5
1659	10
1660	7
1661	8
1662	5
1663	8
1664	6
1665	4
1666	7
1667	9
1668	7
1669	6
1670	3
1671	2
1672	5
1673	9
1674	5
1675	7
1676	6
1677	13
1678	10
1679	10
1680	2
1681	10
1682	7
1683	10
1684	10
1685	6
1686	13
1687	5
1688	9
1689	5
1690	5
1691	9
1692	4
1693	11
1694	5
1695	6
1696	9
1697	12
1698	9
1699	7
1700	6
1701	5
1702	8
1703	10
1704	8
1705	9
1706	3
1707	9
1708	11
1709	6
1710	3
1711	10
1712	10
1713	11
1714	12
1715	15
1716	14
1717	13
1718	12
1719	6
1720	9
1721	11
1722	11
1723	10
1724	4
1725	3
1726	2
1727	6
1728	5
1729	4
1730	4
1731	6
1732	3
1733	7
1734	4
1735	7
1736	8
1737	8
1738	6
1739	5
1740	8
1741	8
1742	5
1743	6
1744	8
1745	6
1746	13
1747	10
1748	8
1749	13
1750	4
1751	9
1752	6
1753	4
1754	6
1755	9
1756	4
1757	10
1758	4
1759	4
1760	4
1761	1
1762	7
1763	8
1764	3
1765	4
1766	6
1767	3
1768	3
1769	2
1770	6
1771	2
1772	3
1773	5
1774	3
1775	8
1776	2
1777	5
1778	11
1779	6
1780	2
1781	4
1782	4
1783	3
1784	4
1785	1
1786	7
1787	4
1788	4
1789	1
1790	3
1791	1
1792	5
1793	1
1794	3
1795	4
1796	4
1797	6
1798	4
1799	4
1800	2
1801	3
1802	2
1803	1
1804	0
1805	7
1806	3
1807	2
1808	3
1809	2
1810	2
1811	0
1812	6
1813	6
1814	2
1815	3
1816	3
1817	6
1818	6
1819	6
1820	7
1821	3
1822	6
1823	5
1824	2
1825	7
1826	5
1827	6
1828	6
1829	3
1830	4
1831	2
1832	7
1833	5
1834	5
1835	7
1836	7
1837	5
1838	7
1839	10
1840	6
1841	5
1842	3
1843	3
1844	1
1845	3
1846	5
1847	7
1848	6
1849	6
1850	3
1851	5
1852	3
1853	2
1854	1
1855	2
1856	4
1857	3
1858	1
1859	2
1860	3
1861	0
1862	2
1863	6
1864	4
1865	2
1866	1
1867	2
1868	2
1869	2
1870	3
1871	4
1872	2
1873	3
1874	1
1875	3
1876	0
1877	6
1878	3
1879	5
1880	4
1881	3
1882	4
1883	6
1884	4
1885	6
1886	4
1887	5
1888	2
1889	3
1890	5
1891	6
1892	3
1893	2
1894	8
1895	7
1896	10
1897	3
1898	0
1899	3
1900	2
1901	3
1902	2
1903	1
1904	1
1905	1
1906	1
1907	2
1908	0
1909	2
1910	3
1911	3
1912	3
1913	5
1914	0
1915	2
1916	0
1917	2
1918	4
1919	1
1920	1
1921	2
1922	0
1923	3
1924	0
1925	2
1926	1
1927	1
1928	1
1929	0
1930	1
1931	3
1932	3
1933	0
1934	0
1935	1
1936	3
1937	0
1938	0
1939	1
1940	1
1941	2
1942	2
1943	1
1944	0
1945	1
1946	2
1947	0
1948	2
1949	1
1950	1
1951	0
1952	2
1953	0
1954	0
1955	2
1956	1
1957	1
1958	1
1959	2
1960	0
1961	2
1962	1
1963	0
1964	3
1965	2
1966	1
1967	0
1968	1
1969	0
1970	2
1971	1
1972	0
1973	0
1974	3
1975	0
1976	2
1977	1
1978	0
1979	3
1980	2
1981	0
1982	3
1983	1
1984	1
1985	2
1986	1
1987	1
1988	0
1989	0
1990	0
1991	2
1992	1
1993	0
1994	1
1995	1
1996	2
1997	0
1998	1
1999	2
2000	2
2001	3
2002	0
2003	3
2004	8
2005	3
2006	5
2007	5
2008	8
2009	4
2010	4
2011	6
2012	2
2013	4
2014	2
2015	6
2016	4
2017	3
2018	2
2019	2
2020	2
2021	1
2022	0
2023	4
2024	1
2025	0
2026	3
2027	2
2028	1
2029	4
2030	1
2031	5
2032	2
2033	4
2034	1
2035	1
2036	4
2037	4
2038	2
2039	1
2040	4
2041	5
2042	1
2043	3
2044	2
2045	3
2046	1
2047	0
2048	0
2049	0
2050	1
2051	0
2052	0
2053	1
2054	0
2055	4
2056	0
2057	0
2058	1
2059	1
2060	0
2061	0
2062	1
2063	0
2064	1
2065	2
2066	1
2067	1
2068	2
2069	0
2070	0
2071	1
2072	0
2073	0
2074	0
2075	0
2076	0
2077	0
2078	2
2079	0
2080	1
2081	1
2082	0
2083	2
2084	1
2085	0
2086	1
2087	0
2088	3
2089	1
2090	1
2091	1
2092	1
2093	1
2094	0
2095	1
2096	5
2097	1
2098	0
2099	2
2100	1
2101	2
2102	0
2103	0
2104	0
2105	1
2106	2
2107	0
2108	1
2109	1
2110	1
2111	1
2112	1
2113	1
2114	0
2115	0
2116	0
2117	1
2118	0
2119	0
2120	1
2121	0
2122	2
2123	3
2124	1
2125	0
2126	1
2127	0
2128	0
2129	0
2130	1
2131	0
2132	2
2133	0
2134	3
2135	6
2136	7
2137	3
2138	2
2139	0
2140	5
2141	4
2142	2
2143	7
2144	2
2145	5
2146	8
2147	7
2148	4
2149	4
2150	2
2151	3
2152	5
2153	4
2154	1
2155	2
2156	2
2157	5
2158	3
2159	3
2160	3
2161	4
2162	0
2163	3
2164	1
2165	2
2166	4
2167	1
2168	2
2169	2
2170	3
2171	0
2172	0
2173	1
2174	2
2175	2
2176	0
2177	0
2178	1
2179	3
2180	0
2181	1
2182	1
2183	0
2184	0
2185	0
2186	3
2187	1
2188	1
2189	0
2190	0
2191	1
2192	1
2193	1
2194	1
2195	2
2196	1
2197	1
2198	1
2199	1
2200	1
2201	1
2202	1
2203	1
2204	1
2205	1
2206	0
2207	1
2208	1
2209	0
2210	3
2211	0
2212	0
2213	0
2214	2
2215	1
2216	2
2217	5
2218	4
2219	2
2220	1
2221	0
2222	1
2223	4
2224	0
2225	2
2226	1
2227	1
2228	2
2229	4
2230	0
2231	1
2232	4
2233	1
2234	4
2235	2
2236	1
2237	1
2238	6
2239	1
2240	2
2241	2
2242	1
2243	3
2244	3
2245	2
2246	3
2247	5
2248	2
2249	3
2250	3
2251	4
2252	1
2253	4
2254	1
2255	1
2256	0
2257	1
2258	0
2259	1
2260	1
2261	0
2262	1
2263	1
2264	1
2265	1
2266	2
2267	0
2268	0
2269	0
2270	2
2271	0
2272	1
2273	0
2274	1
2275	0
2276	0
2277	0
2278	0
2279	0
2280	1
2281	0
2282	0
2283	0
2284	0
2285	1
2286	0
2287	0
2288	0
2289	0
2290	0
2291	0
2292	0
2293	0
2294	0
2295	0
2296	0
2297	0
2298	0
2299	1
2300	0
2301	0
2302	0
2303	0
2304	0
2305	1
2306	0
2307	0
2308	0
2309	0
2310	0
2311	0
2312	0
2313	0
2314	0
2315	0
2316	1
2317	1
2318	0
2319	0
2320	0
2321	0
2322	0
2323	0
2324	0
2325	0
2326	0
2327	0
2328	0
2329	1
2330	1
2331	0
2332	0
2333	0
2334	0
2335	0
2336	0
2337	1
2338	0
2339	0
2340	0
2341	0
2342	0
2343	0
2344	0
2345	0
2346	0
2347	0
2348	0
2349	0
2350	1
2351	0
2352	0
2353	0
2354	0
2355	0
2356	1
2357	0
2358	1
2359	0
2360	0
2361	1
2362	0
2363	0
2364	0
2365	0
2366	1
2367	0
2368	0
2369	1
2370	0
2371	0
2372	0
2373	0
2374	0
2375	0
2376	0
2377	0
2378	0
2379	1
2380	1
2381	0
2382	0
2383	0
2384	0
2385	1
2386	0
2387	1
2388	0
2389	0
2390	0
2391	0
2392	1
2393	0
2394	0
2395	0
2396	0
2397	0
2398	2
2399	0
2400	0
2401	0
2402	0
2403	0
2404	0
2405	0
2406	0
2407	0
2408	0
2409	0
2410	0
2411	1
2412	0
2413	1
2414	0
2415	0
2416	0
2417	0
2418	0
2419	0
2420	0
2421	0
2422	0
2423	0
2424	1
2425	0
2426	0
2427	0
2428	0
2429	0
2430	0
2431	0
2432	1
2433	0
2434	0
2435	0
2436	1
2437	0
2438	0
2439	0
2440	0
2441	2
2442	0
2443	0
2444	0
2445	0
2446	1
2447	0
2448	1
2449	0
2450	0
2451	0
2452	1
2453	0
2454	1
2455	0
2456	0
2457	0
2458	0
2459	0
2460	0
2461	2
2462	0
2463	0
2464	0
2465	0
2466	2
2467	0
2468	0
2469	0
2470	0
2471	1
2472	0
2473	1
2474	0
2475	0
2476	1
2477	0
2478	0
2479	0
2480	0
2481	0
2482	0
2483	0
2484	0
2485	0
2486	0
2487	1
2488	2
2489	0
2490	1
2491	1
2492	0
2493	0
2494	0
2495	1
2496	1
2497	2
2498	0
2499	3
2500	2
2501	1
2502	1
2503	0
2504	4
2505	2
2506	3
2507	0
2508	1
2509	1
2510	2
2511	2
2512	3
2513	2
2514	4
2515	4
2516	2
2517	0
2518	5
2519	2
2520	2
2521	2
2522	2
2523	6
2524	3
2525	5
2526	7
2527	2
2528	4
2529	5
2530	3
2531	3
2532	4
2533	1
2534	1
2535	1
2536	3
2537	4
2538	1
2539	1
2540	0
2541	1
2542	3
2543	2
2544	2
2545	0
2546	0
2547	2
2548	4
2549	1
2550	1
2551	4
2552	4
2553	0
2554	1
2555	1
2556	2
2557	2
2558	2
2559	0
2560	1
2561	0
2562	1
2563	4
2564	2
2565	3
2566	1
2567	3
2568	1
2569	1
2570	2
2571	3
2572	3
2573	4
2574	4
2575	3
2576	2
2577	2
2578	3
2579	4
2580	1
2581	3
2582	3
2583	2
2584	2
2585	5
2586	3
2587	2
2588	2
2589	4
2590	1
2591	2
2592	3
2593	3
2594	4
2595	3
2596	2
2597	4
2598	1
2599	3
2600	0
2601	3
2602	1
2603	1
2604	5
2605	2
2606	0
2607	4
2608	3
2609	3
2610	1
2611	1
2612	0
2613	0
2614	2
2615	1
2616	1
2617	1
2618	0
2619	3
2620	0
2621	0
2622	0
2623	0
2624	1
