#Depth	Count
1305	1
1306	1
1322	1
1328	1
1331	1
1372	1
1376	1
1392	1
1397	1
1398	1
1418	1
1440	1
1442	1
1443	1
1461	1
1490	1
1496	1
1515	1
1535	1
1540	1
1546	1
1549	1
1551	1
1561	1
1583	1
1596	1
1598	1
1604	1
1605	1
1608	1
1609	1
1629	1
1632	1
1636	1
1641	1
1648	1
1652	2
1654	1
1660	1
1670	1
1680	1
1691	1
1695	2
1711	1
1713	1
1736	1
1742	1
1753	1
1763	1
1782	1
1849	1
1858	1
1923	1
1924	1
1954	1
2014	1
2041	1
2068	1
2091	1
2098	1
2114	1
2138	1
2229	1
2244	1
2251	1
2263	1
2294	1
2310	1
2338	1
2388	1
2536	1
2537	1
2568	1
2577	1
2607	1
2629	1
2828	1
2830	1
2875	1
2948	1
3160	1
3173	1
3206	1
3447	1
3457	1
3572	1
3621	1
3958	1
3993	1
4005	1
4073	1
4074	1
4111	1
4158	1
4341	1
4358	1
4375	1
4406	1
5124	1
7114	1
7116	1
7126	1
7146	1
7331	1
7372	1
7401	1
7407	1
